순번,법령MST,소관부처코드,소관부처명,법령ID,법령명,공포일자,공포번호,시행일자,법령구분코드,법령구분명,법령분야코드,법령분야명
2421,232297,1270000,법무부,10725,부패재산의 몰수 및 회복에 관한 특례법,20210518,제18191호,20220519,A0002,법률,9010000,第1章 刑 法
2437,232299,1270000,법무부,9997,불법정치자금 등의 몰수에 관한 특례법,20210518,제18191호,20220519,A0002,법률,3030000,第3章 政黨·政治資金
3165,232139,1270000,법무부,12146,아동학대범죄의 처벌 등에 관한 특례법 시행령,20210518,제31688호,20210518,A0007,대통령령,9010000,第1章 刑 法
3189,232193,1480000,환경부,9683,야생생물 보호 및 관리에 관한 법률,20210518,제18171호,20240519,A0002,법률,39020000,第2章 環境保全
3643,232305,9700000,국회,2037,인사청문회법,20210518,제18192호,20220530,A0002,법률,2010000,第1章 國會·國會議員
4067,232185,1371000,문화체육관광부,13135,정부기관 및 공공법인 등의 광고시행에 관한 법률,20210518,제18164호,20211119,A0002,법률,17040000,第4章 言論·出版·著作權
4765,232149,1492000,고용노동부,14084,파독 광부ㆍ간호사ㆍ간호조무사에 대한 지원 및 기념사업에 관한 법률 시행령,20210518,제31694호,20210610,A0007,대통령령,40010000,第1章 行政組織·通則
4805,232231,1492000,고용노동부,14081,필수업무 지정 및 종사자 보호ㆍ지원에 관한 법률,20210518,제18182호,20211119,A0002,법률,40070000,第7章 勞動保險·福祉
5051,232271,1613000,국토교통부,10062,항공ㆍ철도 사고조사에 관한 법률,20210518,제18188호,20211119,A0002,법률,41020000,第2章 交通安全·交通整備
5416,232123,1192000 1543000,"농림축산식품부,해양수산부",14083,후계농어업인 및 청년농어업인 육성ㆍ지원에 관한 법률 시행령,20210518,제31690호,20210520,A0007,대통령령,24050100,第1節 通 則
2546,232081,1074601,가습기살균제사건과4.16세월호참사특별조사위원회,13156,사회적 참사의 진상규명 및 안전사회 건설 등을 위한 특별법 시행령,20210511,제31680호,20210511,A0007,대통령령,4020000,第2章 行政作用一般
1670,231969,1270000,법무부,3301,대검찰청의 위치와 각급 검찰청의 명칭 및 위치에 관한 규정,20210504,제31663호,20220301,A0007,대통령령,7010200,第2節 檢察廳
474,232069,9740000,대법원,14078,공무원 노동조합 관련 해직공무원등의 복직 등에 관한 특별법에 의한 인사사무처리규칙,20210430,제2978호,20210430,A0022,대법원규칙,5010000,第1章 通 則
2498,232029,9740000,대법원,5883,사법정책 및 제도개선 등에 관한 위원회규칙,20210430,제2973호,20210430,A0022,대법원규칙,6010000,第1章 組 織
3560,232111,9700000,국회,6027,윤리특별위원회 운영 등에 관한 규칙,20210429,제227호,20210429,A0023,국회규칙,2010000,第1章 國會·國會議員
1180,232113,9700000,국회,10748,국회입법조사처 직제,20210427,제225호,20210427,A0023,국회규칙,2050000,第5章 國會立法調査處
4257,231911,1051000,기획재정부,11603,중장기전략위원회 규정,20210427,제31644호,20210427,A0007,대통령령,19010200,第2節 企劃財政部
629,231651,1721000,과학기술정보통신부,9401,과학기술인공제회법,20210420,제18070호,20210721,A0002,법률,18020000,第2章 科學技術振興
774,231601,1721000,과학기술정보통신부,776,국가과학기술자문회의법,20210420,제18071호,20211021,A0002,법률,18010000,第1章 行政組織·通則
1228,231711,1250000,통일부,10433,군사정전에 관한 협정 체결 이후 납북피해자의 보상 및 지원에 관한 법률,20210420,제18082호,20211021,A0002,법률,8010000,第1章 民 法
1253,231889,1290000,국방부,6825,군위탁생규정 시행규칙,20210420,제1052호,20210420,A0033,국방부령,13020104,第4款 服務·敎育訓練
1529,231609,1543000,농림축산식품부,10957,농림식품과학기술 육성법,20210420,제18075호,20211021,A0002,법률,24050100,第1節 通 則
1665,231757,1160100,금융위원회,531,담보부사채신탁법,20210420,제18120호,20210721,A0002,법률,23050000,第5章 信託業
2453,231655,1721000,과학기술정보통신부,9926,비파괴검사기술의 진흥 및 관리에 관한 법률,20210420,제18073호,20220421,A0002,법률,18020000,第2章 科學技術振興
3205,231691,1383000,여성가족부,185,양성평등기본법,20210420,제18099호,20211021,A0002,법률,38050000,第5章 兒童·老人·障碍者·母子福祉
3313,231603,1721000,과학기술정보통신부,14069,연구산업진흥법,20210420,제18075호,20211021,A0002,법률,18020000,第2章 科學技術振興
3459,231863,1079960,원자력안전위원회,748,원자력 손해배상법,20210420,제18143호,20211021,A0002,법률,18030000,第3章 原子力
3626,231795,1160100,금융위원회,11986,이중상환청구권부 채권 발행에 관한 법률,20210420,제18127호,20210721,A0002,법률,23070000,第7章 證券·資本市場
3881,231661,1262000,외교부,13242,재외국민보호를 위한 영사조력법,20210420,제18081호,20210420,A0002,법률,44040000,第4章 在外國民
4074,231585,1270000,법무부,10564,정부법무공단법 시행령,20210420,제31624호,20210420,A0007,대통령령,7050000,第5章 法律救助·犯罪被害者救助
4689,231677,1613000,국토교통부,12235,토지이용 인ㆍ허가 절차 간소화를 위한 특별법,20210420,제18090호,20211021,A0002,법률,35030000,第3章 土地·測量
4951,231707,1342000 1721000,"과학기술정보통신부,교육부",10941,한국연구재단법,20210420,제18079호,20211021,A0002,법률,18020000,第2章 科學技術振興
25,231363,1290000,국방부,14061,30개월 이상 복무한 상등병 만기전역자의 특별진급을 위한 특별법,20210413,제17991호,20211014,A0002,법률,13020101,第1款 通 則
49,231367,1290000,국방부,14062,6ㆍ25전쟁 전후 적 지역에서 활동한 비정규군 공로자 보상에 관한 법률,20210413,제17993호,20211014,A0002,법률,13030000,第3章 賞勳·禮式·補償
473,231539,1741000 1760000,"인사혁신처,행정안전부",14065,공무원 노동조합 관련 해직공무원등의 복직 등에 관한 특별법 시행령,20210413,제31620호,20210413,A0007,대통령령,5010000,第1章 通 則
873,231369,1290000,국방부,946,국군간호사관학교 설치법,20210413,제17995호,20211014,A0002,법률,13010000,第1章 行政組織·通則
1232,231373,1290000,국방부,936,군수품관리법,20210413,제17997호,20210413,A0002,법률,13040000,第4章 軍需·財務
1306,231495,1192000,해양수산부,14063,극지활동 진흥법,20210413,제18055호,20211014,A0002,법률,39010000,第1章 行政組織·通則
1811,231579,1342000,교육부,7087,도서ㆍ벽지 교육진흥법 시행규칙,20210413,제236호,20210413,A0030,교육부령,16020800,第8節 敎育振興
2107,231391,1371000,문화체육관광부,13113,바둑 진흥법,20210413,제18010호,20210714,A0002,법률,16070000,第7章 體育·靑少年育成
2466,231325,1290000,국방부,948,사관학교 설치법,20210413,제18004호,20211014,A0002,법률,13010000,第1章 行政組織·通則
2639,231327,1290000,국방부,9622,삼청교육피해자의 명예회복 및 보상에 관한 법률,20210413,제18005호,20210413,A0002,법률,13030000,第3章 賞勳·禮式·補償
3149,231331,1371000,문화체육관광부,11523,씨름 진흥법,20210413,제18013호,20210714,A0002,법률,16070000,第7章 體育·靑少年育成
3327,231503,1532000,해양경찰청,12049,연안사고 예방에 관한 법률,20210413,제18062호,20211014,A0002,법률,42080000,제8장 해양공간ㆍ연안관리
5012,231537,1383000,여성가족부,3477,한부모가족지원법 시행령,20210413,제31619호,20210421,A0007,대통령령,38050000,第5章 兒童·老人·障碍者·母子福祉
5107,231507,1532000,해양경찰청,14064,해양경찰장비 도입 및 관리에 관한 법률,20210413,제18064호,20220414,A0002,법률,42010000,第1章 行政組織·通則
287,231549,1421000,중소벤처기업부,14067,경영지도사 및 기술지도사에 관한 법률 시행규칙,20210409,제43호,20210409,A0105,중소벤처기업부령,28020000,第2章 中小企業
3066,231533,1352000 1790387,"보건복지부,질병관리청",7624,시체 해부 및 보존 등에 관한 법률 시행규칙,20210409,제793호,20210409,A0050,보건복지부령,36030000,第3章 醫事·血液管理
3182,231525,1352000,보건복지부,9689,암관리법 시행규칙,20210408,제792호,20210408,A0050,보건복지부령,36020300,第3節 豫防保健
1360,230833,1492000,고용노동부,10461,기간제 및 단시간근로자 보호 등에 관한 법률 시행령,20210406,제31611호,20210408,A0007,대통령령,40050000,第5章 雇 傭
2091,230729,1270000,법무부,9163,민영교도소 등의 설치ㆍ운영에 관한 법률 시행령,20210406,제31596호,20210421,A0007,대통령령,9040100,第1節 行 刑
3625,230727,1270000,법무부,10468,이자제한법 제2조제1항의 최고이자율에 관한 규정,20210406,제31593호,20210707,A0007,대통령령,8010000,第1章 民 法
4642,230805,1270000,법무부,10052,치료감호 등에 관한 법률 시행령,20210406,제31595호,20210421,A0007,대통령령,9020000,第2章 保安處分
1654,231099,1383000,여성가족부,10840,다문화가족지원법 시행규칙,20210402,제163호,20210402,A0058,여성가족부령,38050000,第5章 兒童·老人·障碍者·母子福祉
2755,231891,1270000,법무부,10351,선거범죄 신고포상금 지급에 관한 규칙,20210402,제1004호,20210402,A0048,법무부령,7020300,第3節 檢察事務
4784,230781,1480000,환경부,154,폐기물의 국가 간 이동 및 그 처리에 관한 법률,20210401,제17984호,20211002,A0002,법률,39030000,第3章 廢棄物管理
5378,230783,1480000,환경부,170,환경분쟁 조정법,20210401,제17985호,20210401,A0002,법률,39020000,第2章 環境保全
4060,230723,1570100 1721000,"과학기술정보통신부,방송통신위원회",8108,정보통신망 이용촉진 및 정보보호 등에 관한 법률 시행규칙,20210331,제71호,20210331,A0106,과학기술정보통신부령,43030000,第3章 情報通信
705,230745,1342000,교육부,6561,교육감 소속 지방공무원 인사기록ㆍ통계 및 인사사무 처리 규칙,20210330,제235호,20210330,A0030,교육부령,16020501,第1款 敎育公務員
1011,230705,1290000 1690000,"국방부,방위사업청",14050,국방과학기술혁신 촉진법 시행규칙,20210330,제1049호,20210401,A0033,국방부령,13040000,第4章 軍需·財務
3020,230605,1492000,고용노동부,3100,숙련기술장려법 시행령,20210330,제31585호,20210401,A0007,대통령령,40060000,第6章 職業訓練
4202,230761,1051000,기획재정부,14051,중국산 에이치(H) 형강에 대한 덤핑방지관세의 부과에 관한 규칙,20210330,제851호,20210330,A0035,기획재정부령,21020000,第2章 關 稅
4709,230669,1250000,통일부,11982,통일ㆍ북한 연구비 지급 규정,20210330,제31559호,20210330,A0007,대통령령,1020100,第1節 國土·統一
350,230581,9740000,대법원,9703,고등법원 부장판사급 이상의 법관의 보직범위에 관한 규칙,20210325,제2971호,20210325,A0022,대법원규칙,6020200,第2節 人事·服務
1694,230511,9740000,대법원,10546,대법원규칙 등의 제ㆍ개정절차 등에 관한 규칙,20210325,제2968호,20210325,A0022,대법원규칙,6020100,第1節 通 則
2240,230575,9740000,대법원,5824,법원도서관규칙,20210325,제2967호,20210325,A0022,대법원규칙,6010000,第1章 組 織
2502,230577,9740000,대법원,13804,사법행정의 예고에 관한 규칙,20210325,제2969호,20210325,A0022,대법원규칙,6020000,第2章 法院行政
296,230353,1342000,교육부,9936,경제자유구역 및 제주국제자유도시의 외국교육기관 설립ㆍ운영에 관한 특별법,20210323,제17954호,20210323,A0002,법률,16020100,第1節 通 則
315,230513,1320000,경찰청,14046,경찰관의 정보수집 및 처리 등에 관한 규정,20210323,제31555호,20210323,A0007,대통령령,11020000,第2章 警察職務
718,230359,1342000,교육부,11529,교육국제화특구의 지정ㆍ운영 및 육성에 관한 특별법,20210323,제17954호,20210323,A0002,법률,16020100,第1節 通 則
909,230317,1342000,교육부,12260,국립대학의 회계 설치 및 재정 운영에 관한 법률,20210323,제17953호,20210924,A0002,법률,16020700,第7節 敎育財政
911,230369,1342000,교육부,10539,국립대학치과병원 설치법,20210323,제17954호,20210323,A0002,법률,16020800,第8節 敎育振興
1899,230371,1342000,교육부,10204,동북아역사재단 설립ㆍ운영에 관한 법률,20210323,제17954호,20210323,A0002,법률,16040000,第4章 學·藝術振興
2277,230373,1342000,교육부,10490,법학전문대학원 설치ㆍ운영에 관한 법률,20210323,제17954호,20210323,A0002,법률,16020100,第1節 通 則
2477,230421,1342000,교육부,852,사료의 수집ㆍ편찬 및 한국사의 보급 등에 관한 법률,20210323,제17955호,20210323,A0002,법률,16040000,第4章 學·藝術振興
3594,230431,1320000,경찰청,1644,의무경찰대 설치 및 운영에 관한 법률,20210323,제17961호,20210323,A0002,법률,11010000,第1章 行政組織·通則
4667,230497,1450000,산업통상자원부,12679,탄소소재 융복합기술 개발 및 기반 조성 지원에 관한 법률 시행령,20210323,제31546호,20210323,A0007,대통령령,28050000,第5章 工 業
